epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,2.42577267214,0.214835540143,2.34315153247,0.302455357143,-1,-1
1,2.20968701099,0.380976775956,2.30571103096,0.339936755952,-1,-1
2,2.13309399978,0.463778110551,2.29521374475,0.363932291667,-1,-1
3,2.08684663093,0.546287174233,2.29168236823,0.398344494048,-1,-1
4,2.05888026885,0.595086564733,2.29012762649,0.402901785714,-1,-1
5,2.03748013183,0.624911333544,2.28794815143,0.409133184524,-1,-1
6,2.02044318628,0.643619955864,2.28965931563,0.408389136905,-1,-1
7,2.00842898069,0.658959252837,2.29137368997,0.407366071429,-1,-1
8,2.00020376165,0.670144362127,2.29046641929,0.413597470238,-1,-1
9,1.99288145962,0.67936238966,2.29371652149,0.41173735119,-1,-1
10,1.98642775245,0.687536123371,2.30347337893,0.404854910714,-1,-1
11,1.98166152212,0.69469840269,2.29649335146,0.406063988095,-1,-1
12,1.97672598048,0.700478142077,2.30024331524,0.404947916667,-1,-1
13,1.97284800583,0.705876944094,2.30350344238,0.400297619048,-1,-1
14,1.96917221721,0.712031052963,2.2988661556,0.408017113095,-1,-1
15,1.9655515396,0.717199978983,2.30333036752,0.40234375,-1,-1
16,1.96246564103,0.721830338377,2.30381044604,0.406343005952,-1,-1
17,1.95955974613,0.72597139029,2.30382477102,0.406901041667,-1,-1
18,1.95765691392,0.729465505464,2.30548405363,0.403366815476,-1,-1
19,1.95532844416,0.733350409836,2.30581655673,0.404296875,-1,-1
20,1.95325498909,0.737094104666,2.3051452807,0.407738095238,-1,-1
21,1.95131708419,0.739941283102,2.30361118771,0.407273065476,-1,-1
22,1.94982897048,0.742689943253,2.31344986813,0.400576636905,-1,-1
23,1.94854308954,0.744489543926,2.30483358815,0.405133928571,-1,-1
24,1.94687853064,0.747947535729,2.30934836183,0.404017857143,-1,-1
25,1.94582349891,0.749894913829,2.30861879814,0.407738095238,-1,-1
26,1.94464414442,0.751398959647,2.30715517203,0.401785714286,-1,-1
27,1.94343340683,0.753356189575,2.31606822071,0.397879464286,-1,-1
28,1.9426066671,0.755014580706,2.3181338736,0.401506696429,-1,-1
29,1.94188298023,0.756912699664,2.3148102959,0.402808779762,-1,-1
30,1.94083280216,0.75882067045,2.31690592141,0.398995535714,-1,-1
31,1.93967813025,0.76087313472,2.30996128207,0.400297619048,-1,-1
32,1.93923493452,0.761034047919,2.31102075463,0.401041666667,-1,-1
33,1.9384979425,0.76256436528,2.31545607249,0.403273809524,-1,-1
34,1.93788714242,0.764675940521,2.31352107865,0.401413690476,-1,-1
35,1.9373133188,0.765037174233,2.3171608817,0.401692708333,-1,-1
36,1.93695655371,0.766301492224,2.3160873169,0.400390625,-1,-1
37,1.93609185367,0.767286675074,2.32162353538,0.3984375,-1,-1
38,1.93556038639,0.768229166667,2.31478873037,0.397228422619,-1,-1
39,1.9348038673,0.769191361917,2.31966364668,0.402157738095,-1,-1
40,1.93451512947,0.770554198193,2.31591274341,0.399832589286,-1,-1
41,1.93397388728,0.771329208701,2.31844325577,0.3984375,-1,-1
42,1.93355075959,0.772123922867,2.32204301017,0.39415922619,-1,-1
43,1.93337370664,0.77225528058,2.3192326909,0.395368303571,-1,-1
44,1.9333136913,0.773063130517,2.32259897391,0.39611235119,-1,-1
45,1.93291064895,0.773838141026,2.31950602361,0.39295014881,-1,-1
46,1.93294923257,0.774015473939,2.32293778942,0.393880208333,-1,-1
47,1.9327569776,0.774189522909,2.32091191553,0.398623511905,-1,-1
48,1.93187361176,0.775466976671,2.328640197,0.392392113095,-1,-1
49,1.9315542126,0.776048234552,2.32305368639,0.397321428571,-1,-1
test set performance,-1,-1,-1,-1,2.27314642497,0.421781994048
