epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,2.6546192101,0.0711072141656,2.69136655898,0.0701264880952,-1,-1
1,2.68676768245,0.0718329655317,2.69100815625,0.0703125,-1,-1
2,2.68678686317,0.0718395334174,2.69150040547,0.0700334821429,-1,-1
3,2.68680223811,0.0718263976461,2.69080966143,0.0702194940476,-1,-1
4,2.68682722636,0.0718329655317,2.69132800045,0.0704985119048,-1,-1
5,2.68682814867,0.0718329655317,2.69122138194,0.0702194940476,-1,-1
6,2.68687840288,0.0718263976461,2.69148904653,0.0703125,-1,-1
7,2.68719864082,0.0718329655317,2.69821998903,0.0703125,-1,-1
8,2.69125748994,0.0718296815889,2.70578271718,0.0704055059524,-1,-1
9,2.69341712511,0.0718395334174,2.70572715714,0.0702194940476,-1,-1
10,2.69231234372,0.0718165458176,2.70075332835,0.0700334821429,-1,-1
11,2.6917740507,0.0718231137032,2.70056281203,0.0704055059524,-1,-1
12,2.7052451065,0.0717935582177,2.73222455524,0.0703125,-1,-1
13,2.73964122285,0.0718296815889,2.73278259096,0.0702194940476,-1,-1
14,2.73963137102,0.0718362494746,2.73222455524,0.0703125,-1,-1
15,2.73962151919,0.0718329655317,2.73259657905,0.0703125,-1,-1
16,2.73964122285,0.0718329655317,2.732689585,0.0703125,-1,-1
17,2.73962480313,0.0718362494746,2.73241056715,0.0704055059524,-1,-1
18,2.7396379389,0.0718263976461,2.73259657905,0.0701264880952,-1,-1
19,2.7396379389,0.0718296815889,2.73241056715,0.0701264880952,-1,-1
20,2.73961823525,0.0718362494746,2.73259657905,0.0704055059524,-1,-1
21,2.73963465496,0.0718231137032,2.73241056715,0.0704055059524,-1,-1
22,2.73962480313,0.0718296815889,2.73241056715,0.0703125,-1,-1
23,2.73964450679,0.0718263976461,2.732689585,0.0700334821429,-1,-1
24,2.73963137102,0.0718263976461,2.73259657905,0.0704055059524,-1,-1
25,2.73962808708,0.0718263976461,2.73241056715,0.0701264880952,-1,-1
26,2.73962480313,0.0718329655317,2.7325035731,0.0704055059524,-1,-1
27,2.7396379389,0.0718329655317,2.7323175612,0.0702194940476,-1,-1
28,2.7396379389,0.0718263976461,2.73278259096,0.0700334821429,-1,-1
29,2.73963137102,0.0718362494746,2.732689585,0.0701264880952,-1,-1
30,2.73962808708,0.0718362494746,2.7325035731,0.0702194940476,-1,-1
31,2.73964779073,0.0718329655317,2.73296860286,0.0700334821429,-1,-1
32,2.73962480313,0.0718329655317,2.73222455524,0.0703125,-1,-1
33,2.7396379389,0.0718198297604,2.7325035731,0.0702194940476,-1,-1
34,2.7396379389,0.0718198297604,2.73259657905,0.0703125,-1,-1
35,2.7396379389,0.0718362494746,2.73213154929,0.0704055059524,-1,-1
36,2.73963137102,0.0718329655317,2.7323175612,0.0704055059524,-1,-1
37,2.73961166736,0.0718362494746,2.73278259096,0.0702194940476,-1,-1
38,2.73963137102,0.0718329655317,2.7325035731,0.0702194940476,-1,-1
39,2.73965435862,0.0718231137032,2.7323175612,0.0704985119048,-1,-1
40,2.73964122285,0.0718362494746,2.73287559691,0.0701264880952,-1,-1
41,2.7396379389,0.0718263976461,2.7325035731,0.0703125,-1,-1
42,2.73963465496,0.0718329655317,2.7323175612,0.0704055059524,-1,-1
43,2.7396379389,0.0718231137032,2.7323175612,0.0702194940476,-1,-1
44,2.73964779073,0.0718263976461,2.7325035731,0.0704055059524,-1,-1
45,2.73965435862,0.0718198297604,2.73241056715,0.0700334821429,-1,-1
46,2.73964450679,0.0718099779319,2.73241056715,0.0703125,-1,-1
47,2.73964450679,0.0718263976461,2.7323175612,0.0703125,-1,-1
48,2.73963137102,0.0718329655317,2.73287559691,0.0700334821429,-1,-1
