epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,2.37925022384,0.243225662321,2.26793817679,0.285993303571,-1,-1
1,2.12492853017,0.339301671573,2.1934543848,0.315662202381,-1,-1
2,2.03293624538,0.372549148444,2.14368117991,0.33240327381,-1,-1
3,1.97504788211,0.391416763036,2.12262510118,0.337983630952,-1,-1
4,1.93444154862,0.405192125736,2.10739041794,0.341703869048,-1,-1
5,1.90121563058,0.416467357023,2.09592941261,0.346447172619,-1,-1
6,1.87352941305,0.427621031329,2.09008582717,0.3515625,-1,-1
7,1.84882261133,0.434428222246,2.0869495301,0.351376488095,-1,-1
8,1.82956538198,0.440230104079,2.08015934626,0.352678571429,-1,-1
9,1.81130377097,0.446031985913,2.08387971776,0.352492559524,-1,-1
10,1.7956132595,0.451659745585,2.07810209762,0.356398809524,-1,-1
11,1.7802355871,0.45640046783,2.07352695862,0.357700892857,-1,-1
12,1.76706369591,0.459380256518,2.07294982104,0.361793154762,-1,-1
13,1.75457499426,0.463049963204,2.07197644881,0.361886160714,-1,-1
14,1.74352627426,0.467215753785,2.07291717473,0.362444196429,-1,-1
15,1.7330791084,0.470303958158,2.07325680767,0.360584077381,-1,-1
16,1.7219627837,0.473671415055,2.07021085137,0.363839285714,-1,-1
17,1.7137771507,0.475185949327,2.0746299369,0.362351190476,-1,-1
18,1.7029172525,0.479384593146,2.07837164402,0.36170014881,-1,-1
19,1.69389478904,0.481628469302,2.07675049986,0.359468005952,-1,-1
20,1.68726228876,0.484956502313,2.07957963149,0.359095982143,-1,-1
21,1.68179508384,0.486122792262,2.07345600071,0.363932291667,-1,-1
22,1.67518562114,0.488235255467,2.07700155463,0.360212053571,-1,-1
23,1.6656958326,0.490863514508,2.0721829562,0.365699404762,-1,-1
24,1.66108941631,0.491044207317,2.07534113384,0.365792410714,-1,-1
25,1.65389637299,0.49344906434,2.07486780201,0.363188244048,-1,-1
26,1.6476104843,0.495781644239,2.0763458269,0.35584077381,-1,-1
27,1.64156225572,0.49675081476,2.07678170715,0.359840029762,-1,-1
28,1.63814094389,0.498439471194,2.07487330266,0.363839285714,-1,-1
29,1.63244868327,0.499605761144,2.08200350262,0.363095238095,-1,-1
30,1.62746272185,0.500880466779,2.08253197443,0.361607142857,-1,-1
31,1.62096321693,0.502710392136,2.08098308245,0.363839285714,-1,-1
32,1.61710350868,0.503860255467,2.08657181831,0.361979166667,-1,-1
33,1.61204794378,0.505226950168,2.0831047779,0.36095610119,-1,-1
34,1.60814906661,0.506406381413,2.08427723249,0.363095238095,-1,-1
35,1.60365601534,0.50804575799,2.08286127306,0.364304315476,-1,-1
36,1.60023751572,0.508416999579,2.08543902352,0.365792410714,-1,-1
37,1.59356723662,0.510907275021,2.08396530435,0.367280505952,-1,-1
38,1.59318113658,0.511304799201,2.08957996255,0.366164434524,-1,-1
39,1.58582844816,0.514205740118,2.09058290436,0.363560267857,-1,-1
40,1.58478219866,0.512536795627,2.08986243748,0.363467261905,-1,-1
41,1.57997139368,0.514741247897,2.08659789108,0.367094494048,-1,-1
42,1.57495140869,0.516288635408,2.08795548905,0.365978422619,-1,-1
43,1.57308126148,0.517303800463,2.09020095496,0.365699404762,-1,-1
44,1.56947054725,0.518056139613,2.09356677816,0.363188244048,-1,-1
45,1.56908308307,0.517576482338,2.08954442115,0.36328125,-1,-1
46,1.56494263885,0.518604788688,2.09161850952,0.364025297619,-1,-1
47,1.56085534453,0.519537820648,2.08757536752,0.365234375,-1,-1
48,1.56017350759,0.520194885408,2.09087714695,0.364211309524,-1,-1
49,1.55652918427,0.521029357653,2.09354740665,0.365327380952,-1,-1
test set performance,-1,-1,-1,-1,2.06168968337,0.367838541667
