epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,2.63507176929,0.0780002101723,2.67618813685,0.0701264880952,-1,-1
1,2.6476137144,0.0718329655317,2.63905763626,0.0703125,-1,-1
2,2.63905763586,0.0718395334174,2.63905763626,0.0700334821429,-1,-1
3,2.63905763626,0.0718263976461,2.63905763626,0.0702194940476,-1,-1
4,2.63905762854,0.0718329655317,2.63905762491,0.0704985119048,-1,-1
5,2.63905757793,0.0718329655317,2.63905715942,0.0702194940476,-1,-1
6,2.63905736357,0.0718263976461,2.63905739784,0.0703125,-1,-1
7,2.63905739784,0.0718329655317,2.63905739784,0.0703125,-1,-1
8,2.63905739784,0.0718296815889,2.63905739784,0.0704055059524,-1,-1
9,2.63905739784,0.0718395334174,2.63905739784,0.0702194940476,-1,-1
10,2.63905739784,0.0718165458176,2.63905739784,0.0700334821429,-1,-1
11,2.63905739784,0.0718231137032,2.63905739784,0.0704055059524,-1,-1
12,2.63905739784,0.0718198297604,2.63905739784,0.0703125,-1,-1
13,2.63905739784,0.0718296815889,2.63905739784,0.0702194940476,-1,-1
14,2.63905739784,0.0718362494746,2.63905739784,0.0703125,-1,-1
15,2.63905739784,0.0718329655317,2.63905739784,0.0703125,-1,-1
16,2.63905739784,0.0718329655317,2.63905739784,0.0703125,-1,-1
17,2.63905739784,0.0718362494746,2.63905739784,0.0704055059524,-1,-1
18,2.63905739784,0.0718263976461,2.63905739784,0.0701264880952,-1,-1
19,2.63905739784,0.0718296815889,2.63905739784,0.0701264880952,-1,-1
20,2.63905739784,0.0718362494746,2.63905739784,0.0704055059524,-1,-1
21,2.63905739784,0.0718231137032,2.63905739784,0.0704055059524,-1,-1
22,2.63905739784,0.0718296815889,2.63905739784,0.0703125,-1,-1
23,2.63905739784,0.0718263976461,2.63905739784,0.0700334821429,-1,-1
24,2.63905739784,0.0718263976461,2.63905739784,0.0704055059524,-1,-1
25,2.63905739784,0.0718263976461,2.63905739784,0.0701264880952,-1,-1
26,2.63905739784,0.0718329655317,2.63905739784,0.0704055059524,-1,-1
27,2.63905739784,0.0718329655317,2.63905739784,0.0702194940476,-1,-1
28,2.63905739784,0.0718263976461,2.63905739784,0.0700334821429,-1,-1
29,2.63905739784,0.0718362494746,2.63905739784,0.0701264880952,-1,-1
30,2.63905739784,0.0718362494746,2.63905739784,0.0702194940476,-1,-1
31,2.63905739784,0.0718329655317,2.63905739784,0.0700334821429,-1,-1
32,2.63905739784,0.0718329655317,2.63905739784,0.0703125,-1,-1
33,2.63905739784,0.0718198297604,2.63905739784,0.0702194940476,-1,-1
34,2.63905739784,0.0718198297604,2.63905739784,0.0703125,-1,-1
35,2.63905739784,0.0718362494746,2.63905739784,0.0704055059524,-1,-1
36,2.63905739784,0.0718329655317,2.63905739784,0.0704055059524,-1,-1
37,2.63905739784,0.0718362494746,2.63905739784,0.0702194940476,-1,-1
