epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,2.36400373436,0.2968979876,2.31852692082,0.34802827381,-1,-1
1,2.16678310042,0.476992696511,2.27811272088,0.396763392857,-1,-1
2,2.1025454069,0.549308401639,2.27833321265,0.404296875,-1,-1
3,2.06863778652,0.587063892392,2.27919306642,0.404296875,-1,-1
4,2.04741249013,0.611154897016,2.2747134396,0.403738839286,-1,-1
5,2.03255857956,0.627160834384,2.27861075174,0.403273809524,-1,-1
6,2.02118873596,0.639754755149,2.28590397892,0.403273809524,-1,-1
7,2.01282679498,0.650854481925,2.28747925588,0.401785714286,-1,-1
8,2.00658153115,0.658827895124,2.285234474,0.403087797619,-1,-1
9,2.0007964319,0.664985287936,2.28418854021,0.410993303571,-1,-1
10,1.99549314023,0.670613965952,2.29018871557,0.391183035714,-1,-1
11,1.99185827446,0.674439759353,2.29353066285,0.401413690476,-1,-1
12,1.98866321786,0.68042967108,2.29230405035,0.405970982143,-1,-1
13,1.98573404152,0.684784179277,2.29456249305,0.407552083333,-1,-1
14,1.98327189566,0.688468763136,2.29429075831,0.40857514881,-1,-1
15,1.98102942406,0.690110734552,2.29645320064,0.397600446429,-1,-1
16,1.97825500864,0.693486627785,2.2958571996,0.399739583333,-1,-1
17,1.97692718747,0.697657235183,2.30227502187,0.405040922619,-1,-1
18,1.97607886686,0.699414144599,2.30435701779,0.396949404762,-1,-1
19,1.97518960234,0.697870691467,2.29525808209,0.401785714286,-1,-1
20,1.97421642811,0.700619351618,2.29698151634,0.402994791667,-1,-1
21,1.97263847559,0.701992039723,2.30250003792,0.391462053571,-1,-1
22,1.97250637706,0.701184189786,2.30462800605,0.394438244048,-1,-1
23,1.97245083045,0.70130569567,2.30483440842,0.391090029762,-1,-1
24,1.97171413623,0.702445223834,2.30676119384,0.389694940476,-1,-1
25,1.97073546189,0.70389015868,2.30474069005,0.391834077381,-1,-1
26,1.97114881095,0.700914906473,2.29846190271,0.389787946429,-1,-1
27,1.97074862632,0.700717869903,2.30626524062,0.388671875,-1,-1
28,1.970271232,0.70345011034,2.3030305221,0.388020833333,-1,-1
29,1.97102902811,0.700872215216,2.30424354474,0.38829985119,-1,-1
30,1.97016859085,0.700392759563,2.30146463428,0.383091517857,-1,-1
31,1.97059279287,0.702691519546,2.30060968796,0.393043154762,-1,-1
32,1.97039367552,0.700862363388,2.29763231391,0.393322172619,-1,-1
33,1.97024927529,0.70349608554,2.30237019914,0.391834077381,-1,-1
34,1.97037691031,0.701203893443,2.30021771363,0.386439732143,-1,-1
35,1.97024235504,0.701285992013,2.30337339923,0.389508928571,-1,-1
36,1.97041416444,0.70231386612,2.30200328997,0.388764880952,-1,-1
37,1.97084859,0.702080706179,2.3083752195,0.381417410714,-1,-1
38,1.9707707567,0.696678620219,2.30478237073,0.383277529762,-1,-1
39,1.97115938189,0.697522593527,2.30812922262,0.382719494048,-1,-1
40,1.97184407275,0.700487993905,2.30620221865,0.380859375,-1,-1
41,1.97177339362,0.701437053384,2.30959508249,0.378069196429,-1,-1
42,1.97218747443,0.699446984027,2.30619020405,0.385881696429,-1,-1
43,1.97260990895,0.698934688945,2.30360116845,0.385881696429,-1,-1
44,1.97199123414,0.698159678436,2.30550202585,0.388392857143,-1,-1
45,1.97336935721,0.696205732451,2.30536309027,0.385230654762,-1,-1
46,1.97368127541,0.698461801177,2.31003435169,0.382905505952,-1,-1
47,1.97486767868,0.695286228457,2.31730998414,0.373883928571,-1,-1
48,1.97580894115,0.690856189575,2.31342137711,0.383556547619,-1,-1
49,1.97524589729,0.695299364229,2.3209111946,0.378255208333,-1,-1
test set performance,-1,-1,-1,-1,2.26538139866,0.420758928571
